"date","fsa","dose","coverage"
2021-08-08,"N1T","dose_3",NA
2021-08-08,"N2A","dose_1",0.6738
2021-08-08,"N2A","dose_2",0.5881
2021-08-08,"N2A","dose_3",NA
2021-08-08,"N2B","dose_1",0.6834
2021-08-08,"N2B","dose_2",0.6032
2021-08-08,"N2B","dose_3",NA
2021-08-08,"N2C","dose_1",0.6923
2021-08-08,"N2C","dose_2",0.576
2021-08-08,"N2C","dose_3",NA
2021-08-08,"N2E","dose_1",0.6633
2021-08-08,"N2E","dose_2",0.5679
2021-08-08,"N2E","dose_3",NA
2021-08-08,"N2G","dose_1",0.686
2021-08-08,"N2G","dose_2",0.5841
2021-08-08,"N2G","dose_3",NA
2021-08-08,"N2H","dose_1",0.7177
2021-08-08,"N2H","dose_2",0.6332
2021-08-08,"N2H","dose_3",NA
2021-08-08,"N2J","dose_1",0.7813
2021-08-08,"N2J","dose_2",0.6868
2021-08-08,"N2J","dose_3",NA
2021-08-08,"N2K","dose_1",0.7404
2021-08-08,"N2K","dose_2",0.6794
2021-08-08,"N2K","dose_3",NA
2021-08-08,"N2L","dose_1",0.8579
2021-08-08,"N2L","dose_2",0.7447
2021-08-08,"N2L","dose_3",NA
2021-08-08,"N2M","dose_1",0.6535
2021-08-08,"N2M","dose_2",0.5493
2021-08-08,"N2M","dose_3",NA
2021-08-08,"N2N","dose_1",0.7049
2021-08-08,"N2N","dose_2",0.6283
2021-08-08,"N2N","dose_3",NA
2021-08-08,"N2P","dose_1",0.7275
2021-08-08,"N2P","dose_2",0.6342
2021-08-08,"N2P","dose_3",NA
2021-08-08,"N2R","dose_1",0.6545
2021-08-08,"N2R","dose_2",0.5686
2021-08-08,"N2R","dose_3",NA
2021-08-08,"N2T","dose_1",0.7429
2021-08-08,"N2T","dose_2",0.6835
2021-08-08,"N2T","dose_3",NA
2021-08-08,"N2V","dose_1",0.7255
2021-08-08,"N2V","dose_2",0.66
2021-08-08,"N2V","dose_3",NA
2021-08-08,"N2Z","dose_1",0.7358
2021-08-08,"N2Z","dose_2",0.6893
2021-08-08,"N2Z","dose_3",NA
2021-08-08,"N3A","dose_1",0.6939
2021-08-08,"N3A","dose_2",0.6359
2021-08-08,"N3A","dose_3",NA
2021-08-08,"N3B","dose_1",0.6667
2021-08-08,"N3B","dose_2",0.5991
2021-08-08,"N3B","dose_3",NA
2021-08-08,"N3C","dose_1",0.6983
2021-08-08,"N3C","dose_2",0.6222
2021-08-08,"N3C","dose_3",NA
2021-08-08,"N3E","dose_1",0.6521
2021-08-08,"N3E","dose_2",0.551
2021-08-08,"N3E","dose_3",NA
2021-08-08,"N3H","dose_1",0.7165
2021-08-08,"N3H","dose_2",0.6117
2021-08-08,"N3H","dose_3",NA
2021-08-08,"N3L","dose_1",0.6906
2021-08-08,"N3L","dose_2",0.6255
2021-08-08,"N3L","dose_3",NA
2021-08-08,"N3P","dose_1",0.6506
2021-08-08,"N3P","dose_2",0.5773
2021-08-08,"N3P","dose_3",NA
2021-08-08,"N3R","dose_1",0.6878
2021-08-08,"N3R","dose_2",0.6188
2021-08-08,"N3R","dose_3",NA
2021-08-08,"N3S","dose_1",0.5944
2021-08-08,"N3S","dose_2",0.5048
2021-08-08,"N3S","dose_3",NA
2021-08-08,"N3T","dose_1",0.6464
2021-08-08,"N3T","dose_2",0.5638
2021-08-08,"N3T","dose_3",NA
2021-08-08,"N3V","dose_1",0.7118
2021-08-08,"N3V","dose_2",0.6338
2021-08-08,"N3V","dose_3",NA
2021-08-08,"N3W","dose_1",0.6652
2021-08-08,"N3W","dose_2",0.5959
2021-08-08,"N3W","dose_3",NA
2021-08-08,"N3Y","dose_1",0.6772
2021-08-08,"N3Y","dose_2",0.6
2021-08-08,"N3Y","dose_3",NA
2021-08-08,"N4B","dose_1",0.6292
2021-08-08,"N4B","dose_2",0.5512
2021-08-08,"N4B","dose_3",NA
2021-08-08,"N4G","dose_1",0.6403
2021-08-08,"N4G","dose_2",0.5595
2021-08-08,"N4G","dose_3",NA
2021-08-08,"N4K","dose_1",0.7139
2021-08-08,"N4K","dose_2",0.6435
2021-08-08,"N4K","dose_3",NA
2021-08-08,"N4L","dose_1",0.7272
2021-08-08,"N4L","dose_2",0.6524
2021-08-08,"N4L","dose_3",NA
2021-08-08,"N4N","dose_1",0.6796
2021-08-08,"N4N","dose_2",0.6174
2021-08-08,"N4N","dose_3",NA
2021-08-08,"N4S","dose_1",0.6556
2021-08-08,"N4S","dose_2",0.5392
2021-08-08,"N4S","dose_3",NA
2021-08-08,"N4T","dose_1",0.6848
2021-08-08,"N4T","dose_2",0.5718
2021-08-08,"N4T","dose_3",NA
2021-08-08,"N4V","dose_1",0.6992
2021-08-08,"N4V","dose_2",0.5877
2021-08-08,"N4V","dose_3",NA
2021-08-08,"N4W","dose_1",0.6252
2021-08-08,"N4W","dose_2",0.5521
2021-08-08,"N4W","dose_3",NA
2021-08-08,"N4X","dose_1",0.7488
2021-08-08,"N4X","dose_2",0.6911
2021-08-08,"N4X","dose_3",NA
2021-08-08,"N4Z","dose_1",0.714
2021-08-08,"N4Z","dose_2",0.641
2021-08-08,"N4Z","dose_3",NA
2021-08-08,"N5A","dose_1",0.7337
2021-08-08,"N5A","dose_2",0.6647
2021-08-08,"N5A","dose_3",NA
2021-08-08,"N5C","dose_1",0.6713
2021-08-08,"N5C","dose_2",0.5684
2021-08-08,"N5C","dose_3",NA
2021-08-08,"N5H","dose_1",0.4607
2021-08-08,"N5H","dose_2",0.3885
2021-08-08,"N5H","dose_3",NA
2021-08-08,"N5L","dose_1",0.7604
2021-08-08,"N5L","dose_2",0.6942
2021-08-08,"N5L","dose_3",NA
2021-08-08,"N5P","dose_1",0.668
2021-08-08,"N5P","dose_2",0.5561
2021-08-08,"N5P","dose_3",NA
2021-08-08,"N5R","dose_1",0.7077
2021-08-08,"N5R","dose_2",0.608
2021-08-08,"N5R","dose_3",NA
2021-08-08,"N5V","dose_1",0.7005
2021-08-08,"N5V","dose_2",0.5606
2021-08-08,"N5V","dose_3",NA
2021-08-08,"N5W","dose_1",0.6774
2021-08-08,"N5W","dose_2",0.5477
2021-08-08,"N5W","dose_3",NA
2021-08-08,"N5X","dose_1",0.7464
2021-08-08,"N5X","dose_2",0.6679
2021-08-08,"N5X","dose_3",NA
2021-08-08,"N5Y","dose_1",0.6925
2021-08-08,"N5Y","dose_2",0.5544
2021-08-08,"N5Y","dose_3",NA
2021-08-08,"N5Z","dose_1",0.6314
2021-08-08,"N5Z","dose_2",0.504
2021-08-08,"N5Z","dose_3",NA
2021-08-08,"N6A","dose_1",0.7951
2021-08-08,"N6A","dose_2",0.689
2021-08-08,"N6A","dose_3",NA
2021-08-08,"N6B","dose_1",0.6979
2021-08-08,"N6B","dose_2",0.5582
2021-08-08,"N6B","dose_3",NA
2021-08-08,"N6C","dose_1",0.7302
2021-08-08,"N6C","dose_2",0.6407
2021-08-08,"N6C","dose_3",NA
2021-08-08,"N6E","dose_1",0.6441
2021-08-08,"N6E","dose_2",0.5212
2021-08-08,"N6E","dose_3",NA
2021-08-08,"N6G","dose_1",0.7254
2021-08-08,"N6G","dose_2",0.6363
2021-08-08,"N6G","dose_3",NA
2021-08-08,"N6H","dose_1",0.7634
2021-08-08,"N6H","dose_2",0.6674
2021-08-08,"N6H","dose_3",NA
2021-08-08,"N6J","dose_1",0.7161
2021-08-08,"N6J","dose_2",0.6211
2021-08-08,"N6J","dose_3",NA
2021-08-08,"N6K","dose_1",0.7414
2021-08-08,"N6K","dose_2",0.6705
2021-08-08,"N6K","dose_3",NA
2021-08-08,"N6L","dose_1",0.6556
2021-08-08,"N6L","dose_2",0.5403
2021-08-08,"N6L","dose_3",NA
2021-08-08,"N6M","dose_1",0.6905
2021-08-08,"N6M","dose_2",0.583
2021-08-08,"N6M","dose_3",NA
2021-08-08,"N6N","dose_1",0.6243
2021-08-08,"N6N","dose_2",0.5311
2021-08-08,"N6N","dose_3",NA
2021-08-08,"N6P","dose_1",0.707
2021-08-08,"N6P","dose_2",0.637
2021-08-08,"N6P","dose_3",NA
2021-08-08,"N7A","dose_1",0.7476
2021-08-08,"N7A","dose_2",0.6838
2021-08-08,"N7A","dose_3",NA
2021-08-08,"N7G","dose_1",0.6861
2021-08-08,"N7G","dose_2",0.6019
2021-08-08,"N7G","dose_3",NA
2021-08-08,"N7L","dose_1",0.6816
2021-08-08,"N7L","dose_2",0.6186
2021-08-08,"N7L","dose_3",NA
2021-08-08,"N7M","dose_1",0.6456
2021-08-08,"N7M","dose_2",0.5753
2021-08-08,"N7M","dose_3",NA
2021-08-08,"N7S","dose_1",0.6813
2021-08-08,"N7S","dose_2",0.6145
2021-08-08,"N7S","dose_3",NA
2021-08-08,"N7T","dose_1",0.6205
2021-08-08,"N7T","dose_2",0.538
2021-08-08,"N7T","dose_3",NA
2021-08-08,"N7V","dose_1",0.7293
2021-08-08,"N7V","dose_2",0.6691
2021-08-08,"N7V","dose_3",NA
2021-08-08,"N7W","dose_1",0.8143
2021-08-08,"N7W","dose_2",0.7745
2021-08-08,"N7W","dose_3",NA
2021-08-08,"N7X","dose_1",0.7487
2021-08-08,"N7X","dose_2",0.7153
2021-08-08,"N7X","dose_3",NA
2021-08-08,"N8A","dose_1",0.5872
2021-08-08,"N8A","dose_2",0.5171
2021-08-08,"N8A","dose_3",NA
2021-08-08,"N8H","dose_1",0.5918
2021-08-08,"N8H","dose_2",0.5178
2021-08-08,"N8H","dose_3",NA
2021-08-08,"N8M","dose_1",0.6616
2021-08-08,"N8M","dose_2",0.5938
2021-08-08,"N8M","dose_3",NA
2021-08-08,"N8N","dose_1",0.7057
2021-08-08,"N8N","dose_2",0.6541
2021-08-08,"N8N","dose_3",NA
2021-08-08,"N8P","dose_1",0.6811
2021-08-08,"N8P","dose_2",0.6229
2021-08-08,"N8P","dose_3",NA
2021-08-08,"N8R","dose_1",0.6303
2021-08-08,"N8R","dose_2",0.556
2021-08-08,"N8R","dose_3",NA
2021-08-08,"N8S","dose_1",0.686
2021-08-08,"N8S","dose_2",0.6232
2021-08-08,"N8S","dose_3",NA
2021-08-08,"N8T","dose_1",0.5937
2021-08-08,"N8T","dose_2",0.5138
2021-08-08,"N8T","dose_3",NA
2021-08-08,"N8W","dose_1",0.6412
2021-08-08,"N8W","dose_2",0.5661
2021-08-08,"N8W","dose_3",NA
2021-08-08,"N8X","dose_1",0.5958
2021-08-08,"N8X","dose_2",0.511
2021-08-08,"N8X","dose_3",NA
2021-08-08,"N8Y","dose_1",0.6237
2021-08-08,"N8Y","dose_2",0.5465
2021-08-08,"N8Y","dose_3",NA
2021-08-08,"N9A","dose_1",0.5772
2021-08-08,"N9A","dose_2",0.4767
2021-08-08,"N9A","dose_3",NA
2021-08-08,"N9B","dose_1",0.6942
2021-08-08,"N9B","dose_2",0.5743
2021-08-08,"N9B","dose_3",NA
2021-08-08,"N9C","dose_1",0.6367
2021-08-08,"N9C","dose_2",0.526
2021-08-08,"N9C","dose_3",NA
2021-08-08,"N9E","dose_1",0.6857
2021-08-08,"N9E","dose_2",0.62
2021-08-08,"N9E","dose_3",NA
2021-08-08,"N9G","dose_1",0.6597
2021-08-08,"N9G","dose_2",0.5918
2021-08-08,"N9G","dose_3",NA
2021-08-08,"N9H","dose_1",0.7054
2021-08-08,"N9H","dose_2",0.6539
2021-08-08,"N9H","dose_3",NA
2021-08-08,"N9J","dose_1",0.7044
2021-08-08,"N9J","dose_2",0.6483
2021-08-08,"N9J","dose_3",NA
2021-08-08,"N9K","dose_1",0.6758
2021-08-08,"N9K","dose_2",0.614
2021-08-08,"N9K","dose_3",NA
2021-08-08,"N9V","dose_1",0.7029
2021-08-08,"N9V","dose_2",0.643
2021-08-08,"N9V","dose_3",NA
2021-08-08,"N9Y","dose_1",0.696
2021-08-08,"N9Y","dose_2",0.6315
2021-08-08,"N9Y","dose_3",NA
2021-08-08,"P0A","dose_1",0.658
2021-08-08,"P0A","dose_2",0.5724
2021-08-08,"P0A","dose_3",NA
2021-08-08,"P0B","dose_1",0.6843
2021-08-08,"P0B","dose_2",0.6043
2021-08-08,"P0B","dose_3",NA
2021-08-08,"P0C","dose_1",0.6714
2021-08-08,"P0C","dose_2",0.5917
2021-08-08,"P0C","dose_3",NA
2021-08-08,"P0E","dose_1",0.6904
2021-08-08,"P0E","dose_2",0.5917
2021-08-08,"P0E","dose_3",NA
2021-08-08,"P0G","dose_1",0.6705
2021-08-08,"P0G","dose_2",0.6074
2021-08-08,"P0G","dose_3",NA
2021-08-08,"P0H","dose_1",0.6547
2021-08-08,"P0H","dose_2",0.5789
2021-08-08,"P0H","dose_3",NA
2021-08-08,"P0J","dose_1",0.644
2021-08-08,"P0J","dose_2",0.5701
2021-08-08,"P0J","dose_3",NA
2021-08-08,"P0K","dose_1",0.602
2021-08-08,"P0K","dose_2",0.527
2021-08-08,"P0K","dose_3",NA
2021-08-08,"P0L","dose_1",0.5497
2021-08-08,"P0L","dose_2",0.454
2021-08-08,"P0L","dose_3",NA
2021-08-08,"P0M","dose_1",0.6395
2021-08-08,"P0M","dose_2",0.5648
2021-08-08,"P0M","dose_3",NA
2021-08-08,"P0N","dose_1",0.6571
2021-08-08,"P0N","dose_2",0.5827
2021-08-08,"P0N","dose_3",NA
2021-08-08,"P0P","dose_1",0.4651
2021-08-08,"P0P","dose_2",0.4039
2021-08-08,"P0P","dose_3",NA
2021-08-08,"P0R","dose_1",0.6799
2021-08-08,"P0R","dose_2",0.613
2021-08-08,"P0R","dose_3",NA
2021-08-08,"P0S","dose_1",0.6446
2021-08-08,"P0S","dose_2",0.5731
2021-08-08,"P0S","dose_3",NA
2021-08-08,"P0T","dose_1",0.6432
2021-08-08,"P0T","dose_2",0.5756
2021-08-08,"P0T","dose_3",NA
2021-08-08,"P0V","dose_1",0.5955
2021-08-08,"P0V","dose_2",0.5099
2021-08-08,"P0V","dose_3",NA
2021-08-08,"P0W","dose_1",0.5358
2021-08-08,"P0W","dose_2",0.4649
2021-08-08,"P0W","dose_3",NA
2021-08-08,"P0X","dose_1",0.657
2021-08-08,"P0X","dose_2",0.5988
2021-08-08,"P0X","dose_3",NA
2021-08-08,"P1A","dose_1",0.6935
2021-08-08,"P1A","dose_2",0.6126
2021-08-08,"P1A","dose_3",NA
2021-08-08,"P1B","dose_1",0.6762
2021-08-08,"P1B","dose_2",0.5915
2021-08-08,"P1B","dose_3",NA
2021-08-08,"P1C","dose_1",0.7465
2021-08-08,"P1C","dose_2",0.7073
2021-08-08,"P1C","dose_3",NA
2021-08-08,"P1H","dose_1",0.695
2021-08-08,"P1H","dose_2",0.6183
2021-08-08,"P1H","dose_3",NA
2021-08-08,"P1L","dose_1",0.716
2021-08-08,"P1L","dose_2",0.6302
2021-08-08,"P1L","dose_3",NA
2021-08-08,"P1P","dose_1",0.6888
2021-08-08,"P1P","dose_2",0.5986
2021-08-08,"P1P","dose_3",NA
2021-08-08,"P2A","dose_1",0.6992
2021-08-08,"P2A","dose_2",0.6255
2021-08-08,"P2A","dose_3",NA
2021-08-08,"P2B","dose_1",0.6509
2021-08-08,"P2B","dose_2",0.5828
2021-08-08,"P2B","dose_3",NA
2021-08-08,"P2N","dose_1",0.5999
2021-08-08,"P2N","dose_2",0.5159
2021-08-08,"P2N","dose_3",NA
2021-08-08,"P3A","dose_1",0.7064
2021-08-08,"P3A","dose_2",0.6324
2021-08-08,"P3A","dose_3",NA
2021-08-08,"P3B","dose_1",0.646
2021-08-08,"P3B","dose_2",0.5622
2021-08-08,"P3B","dose_3",NA
2021-08-08,"P3C","dose_1",0.6127
2021-08-08,"P3C","dose_2",0.5075
2021-08-08,"P3C","dose_3",NA
2021-08-08,"P3E","dose_1",0.7374
2021-08-08,"P3E","dose_2",0.6798
2021-08-08,"P3E","dose_3",NA
2021-08-08,"P3G","dose_1",0.7322
2021-08-08,"P3G","dose_2",0.6831
2021-08-08,"P3G","dose_3",NA
2021-08-08,"P3L","dose_1",0.6611
2021-08-08,"P3L","dose_2",0.5808
2021-08-08,"P3L","dose_3",NA
2021-08-08,"P3N","dose_1",0.6595
2021-08-08,"P3N","dose_2",0.5761
2021-08-08,"P3N","dose_3",NA
2021-08-08,"P3P","dose_1",0.6437
2021-08-08,"P3P","dose_2",0.5684
2021-08-08,"P3P","dose_3",NA
2021-08-08,"P3Y","dose_1",0.7345
2021-08-08,"P3Y","dose_2",0.6733
2021-08-08,"P3Y","dose_3",NA
2021-08-08,"P4N","dose_1",0.676
2021-08-08,"P4N","dose_2",0.591
2021-08-08,"P4N","dose_3",NA
2021-08-08,"P4P","dose_1",0.7124
2021-08-08,"P4P","dose_2",0.6404
2021-08-08,"P4P","dose_3",NA
2021-08-08,"P4R","dose_1",0.7106
2021-08-08,"P4R","dose_2",0.6446
2021-08-08,"P4R","dose_3",NA
2021-08-08,"P5A","dose_1",0.7175
2021-08-08,"P5A","dose_2",0.6518
2021-08-08,"P5A","dose_3",NA
2021-08-08,"P5E","dose_1",0.6676
2021-08-08,"P5E","dose_2",0.6013
2021-08-08,"P5E","dose_3",NA
2021-08-08,"P5N","dose_1",0.6662
2021-08-08,"P5N","dose_2",0.5861
2021-08-08,"P5N","dose_3",NA
2021-08-08,"P6A","dose_1",0.6998
2021-08-08,"P6A","dose_2",0.6276
2021-08-08,"P6A","dose_3",NA
2021-08-08,"P6B","dose_1",0.73
2021-08-08,"P6B","dose_2",0.6578
2021-08-08,"P6B","dose_3",NA
2021-08-08,"P6C","dose_1",0.6879
2021-08-08,"P6C","dose_2",0.6092
2021-08-08,"P6C","dose_3",NA
2021-08-08,"P7A","dose_1",0.7343
2021-08-08,"P7A","dose_2",0.6524
2021-08-08,"P7A","dose_3",NA
2021-08-08,"P7B","dose_1",0.7411
2021-08-08,"P7B","dose_2",0.6527
2021-08-08,"P7B","dose_3",NA
2021-08-08,"P7C","dose_1",0.7143
2021-08-08,"P7C","dose_2",0.6263
2021-08-08,"P7C","dose_3",NA
2021-08-08,"P7E","dose_1",0.7137
2021-08-08,"P7E","dose_2",0.6189
2021-08-08,"P7E","dose_3",NA
2021-08-08,"P7G","dose_1",0.732
2021-08-08,"P7G","dose_2",0.6579
2021-08-08,"P7G","dose_3",NA
2021-08-08,"P7J","dose_1",0.6686
2021-08-08,"P7J","dose_2",0.5981
2021-08-08,"P7J","dose_3",NA
2021-08-08,"P7K","dose_1",0.7576
2021-08-08,"P7K","dose_2",0.6905
2021-08-08,"P7K","dose_3",NA
2021-08-08,"P7L","dose_1",0.6361
2021-08-08,"P7L","dose_2",0.5536
2021-08-08,"P7L","dose_3",NA
2021-08-08,"P8N","dose_1",0.6595
2021-08-08,"P8N","dose_2",0.5882
2021-08-08,"P8N","dose_3",NA
2021-08-08,"P8T","dose_1",0.6337
2021-08-08,"P8T","dose_2",0.547
2021-08-08,"P8T","dose_3",NA
2021-08-08,"P9A","dose_1",0.6288
2021-08-08,"P9A","dose_2",0.5319
2021-08-08,"P9A","dose_3",NA
2021-08-08,"P9N","dose_1",0.6864
2021-08-08,"P9N","dose_2",0.6171
2021-08-08,"P9N","dose_3",NA
2021-09-12,"K0A","dose_1",0.7531
2021-09-12,"K0A","dose_2",0.712
2021-09-12,"K0A","dose_3",NA
2021-09-12,"K0B","dose_1",0.6997
2021-09-12,"K0B","dose_2",0.6487
2021-09-12,"K0B","dose_3",NA
2021-09-12,"K0C","dose_1",0.7107
2021-09-12,"K0C","dose_2",0.6601
2021-09-12,"K0C","dose_3",NA
2021-09-12,"K0E","dose_1",0.7365
2021-09-12,"K0E","dose_2",0.6867
2021-09-12,"K0E","dose_3",NA
2021-09-12,"K0G","dose_1",0.7521
2021-09-12,"K0G","dose_2",0.7127
2021-09-12,"K0G","dose_3",NA
2021-09-12,"K0H","dose_1",0.7582
2021-09-12,"K0H","dose_2",0.7138
2021-09-12,"K0H","dose_3",NA
2021-09-12,"K0J","dose_1",0.6878
2021-09-12,"K0J","dose_2",0.6401
2021-09-12,"K0J","dose_3",NA
2021-09-12,"K0K","dose_1",0.7112
2021-09-12,"K0K","dose_2",0.6552
2021-09-12,"K0K","dose_3",NA
2021-09-12,"K0L","dose_1",0.7107
2021-09-12,"K0L","dose_2",0.655
2021-09-12,"K0L","dose_3",NA
2021-09-12,"K0M","dose_1",0.7344
2021-09-12,"K0M","dose_2",0.6838
2021-09-12,"K0M","dose_3",NA
2021-09-12,"K1B","dose_1",0.7087
2021-09-12,"K1B","dose_2",0.651
2021-09-12,"K1B","dose_3",NA
2021-09-12,"K1C","dose_1",0.7699
2021-09-12,"K1C","dose_2",0.7311
2021-09-12,"K1C","dose_3",NA
2021-09-12,"K1E","dose_1",0.7754
2021-09-12,"K1E","dose_2",0.7336
2021-09-12,"K1E","dose_3",NA
2021-09-12,"K1G","dose_1",0.7217
2021-09-12,"K1G","dose_2",0.6574
2021-09-12,"K1G","dose_3",NA
2021-09-12,"K1H","dose_1",0.7915
2021-09-12,"K1H","dose_2",0.7477
2021-09-12,"K1H","dose_3",NA
2021-09-12,"K1J","dose_1",0.7287
2021-09-12,"K1J","dose_2",0.668
2021-09-12,"K1J","dose_3",NA
2021-09-12,"K1K","dose_1",0.7114
2021-09-12,"K1K","dose_2",0.6413
2021-09-12,"K1K","dose_3",NA
2021-09-12,"K1L","dose_1",0.6921
2021-09-12,"K1L","dose_2",0.6209
2021-09-12,"K1L","dose_3",NA
2021-09-12,"K1M","dose_1",0.7751
2021-09-12,"K1M","dose_2",0.7437
2021-09-12,"K1M","dose_3",NA
2021-09-12,"K1N","dose_1",0.7454
2021-09-12,"K1N","dose_2",0.6625
2021-09-12,"K1N","dose_3",NA
2021-09-12,"K1P","dose_1",0.8344
2021-09-12,"K1P","dose_2",0.7517
2021-09-12,"K1P","dose_3",NA
2021-09-12,"K1R","dose_1",0.7511
2021-09-12,"K1R","dose_2",0.6982
2021-09-12,"K1R","dose_3",NA
2021-09-12,"K1S","dose_1",0.8026
2021-09-12,"K1S","dose_2",0.76
2021-09-12,"K1S","dose_3",NA
2021-09-12,"K1T","dose_1",0.7043
2021-09-12,"K1T","dose_2",0.6401
2021-09-12,"K1T","dose_3",NA
2021-09-12,"K1V","dose_1",0.715
2021-09-12,"K1V","dose_2",0.6538
2021-09-12,"K1V","dose_3",NA
2021-09-12,"K1W","dose_1",0.7476
2021-09-12,"K1W","dose_2",0.7018
2021-09-12,"K1W","dose_3",NA
2021-09-12,"K1X","dose_1",0.7249
2021-09-12,"K1X","dose_2",0.6781
2021-09-12,"K1X","dose_3",NA
2021-09-12,"K1Y","dose_1",0.7934
2021-09-12,"K1Y","dose_2",0.7521
2021-09-12,"K1Y","dose_3",NA
2021-09-12,"K1Z","dose_1",0.7123
2021-09-12,"K1Z","dose_2",0.6551
2021-09-12,"K1Z","dose_3",NA
2021-09-12,"K2A","dose_1",0.7925
2021-09-12,"K2A","dose_2",0.7615
2021-09-12,"K2A","dose_3",NA
2021-09-12,"K2B","dose_1",0.7269
2021-09-12,"K2B","dose_2",0.6641
2021-09-12,"K2B","dose_3",NA
2021-09-12,"K2C","dose_1",0.7766
2021-09-12,"K2C","dose_2",0.7227
2021-09-12,"K2C","dose_3",NA
2021-09-12,"K2E","dose_1",0.7596
2021-09-12,"K2E","dose_2",0.7031
2021-09-12,"K2E","dose_3",NA
2021-09-12,"K2G","dose_1",0.7755
2021-09-12,"K2G","dose_2",0.7259
2021-09-12,"K2G","dose_3",NA
2021-09-12,"K2H","dose_1",0.7756
2021-09-12,"K2H","dose_2",0.7342
2021-09-12,"K2H","dose_3",NA
2021-09-12,"K2J","dose_1",0.742
2021-09-12,"K2J","dose_2",0.6981
2021-09-12,"K2J","dose_3",NA
2021-09-12,"K2K","dose_1",0.7756
2021-09-12,"K2K","dose_2",0.739
2021-09-12,"K2K","dose_3",NA
2021-09-12,"K2L","dose_1",0.7655
2021-09-12,"K2L","dose_2",0.7242
2021-09-12,"K2L","dose_3",NA
2021-09-12,"K2M","dose_1",0.7461
2021-09-12,"K2M","dose_2",0.7102
2021-09-12,"K2M","dose_3",NA
2021-09-12,"K2P","dose_1",0.7755
2021-09-12,"K2P","dose_2",0.7285
2021-09-12,"K2P","dose_3",NA
2021-09-12,"K2R","dose_1",0.7769
2021-09-12,"K2R","dose_2",0.7357
2021-09-12,"K2R","dose_3",NA
2021-09-12,"K2S","dose_1",0.7706
2021-09-12,"K2S","dose_2",0.7355
2021-09-12,"K2S","dose_3",NA
2021-09-12,"K2T","dose_1",0.7396
2021-09-12,"K2T","dose_2",0.7007
2021-09-12,"K2T","dose_3",NA
2021-09-12,"K2V","dose_1",0.732
2021-09-12,"K2V","dose_2",0.6876
2021-09-12,"K2V","dose_3",NA
2021-09-12,"K2W","dose_1",0.7412
2021-09-12,"K2W","dose_2",0.7019
2021-09-12,"K2W","dose_3",NA
2021-09-12,"K4A","dose_1",0.7454
2021-09-12,"K4A","dose_2",0.6987
2021-09-12,"K4A","dose_3",NA
2021-09-12,"K4B","dose_1",0.7721
2021-09-12,"K4B","dose_2",0.7251
2021-09-12,"K4B","dose_3",NA
2021-09-12,"K4C","dose_1",0.7892
2021-09-12,"K4C","dose_2",0.7537
2021-09-12,"K4C","dose_3",NA
2021-09-12,"K4K","dose_1",0.7457
2021-09-12,"K4K","dose_2",0.6972
2021-09-12,"K4K","dose_3",NA
2021-09-12,"K4M","dose_1",0.7732
2021-09-12,"K4M","dose_2",0.7382
2021-09-12,"K4M","dose_3",NA
2021-09-12,"K4P","dose_1",0.7501
2021-09-12,"K4P","dose_2",0.7094
2021-09-12,"K4P","dose_3",NA
2021-09-12,"K4R","dose_1",0.7438
2021-09-12,"K4R","dose_2",0.7098
2021-09-12,"K4R","dose_3",NA
2021-09-12,"K6A","dose_1",0.6845
2021-09-12,"K6A","dose_2",0.6294
2021-09-12,"K6A","dose_3",NA
2021-09-12,"K6H","dose_1",0.6105
2021-09-12,"K6H","dose_2",0.5486
2021-09-12,"K6H","dose_3",NA
2021-09-12,"K6J","dose_1",0.6582
2021-09-12,"K6J","dose_2",0.5932
2021-09-12,"K6J","dose_3",NA
2021-09-12,"K6K","dose_1",0.7025
2021-09-12,"K6K","dose_2",0.6421
2021-09-12,"K6K","dose_3",NA
2021-09-12,"K6T","dose_1",0.8066
2021-09-12,"K6T","dose_2",0.7814
2021-09-12,"K6T","dose_3",NA
2021-09-12,"K6V","dose_1",0.7699
2021-09-12,"K6V","dose_2",0.7172
2021-09-12,"K6V","dose_3",NA
2021-09-12,"K7A","dose_1",0.7022
2021-09-12,"K7A","dose_2",0.6494
2021-09-12,"K7A","dose_3",NA
2021-09-12,"K7C","dose_1",0.7567
2021-09-12,"K7C","dose_2",0.7158
2021-09-12,"K7C","dose_3",NA
2021-09-12,"K7G","dose_1",0.7938
2021-09-12,"K7G","dose_2",0.7463
2021-09-12,"K7G","dose_3",NA
2021-09-12,"K7H","dose_1",0.7684
2021-09-12,"K7H","dose_2",0.7262
2021-09-12,"K7H","dose_3",NA
2021-09-12,"K7K","dose_1",0.707
2021-09-12,"K7K","dose_2",0.647
2021-09-12,"K7K","dose_3",NA
2021-09-12,"K7L","dose_1",0.813
2021-09-12,"K7L","dose_2",0.7642
2021-09-12,"K7L","dose_3",NA
2021-09-12,"K7M","dose_1",0.791
2021-09-12,"K7M","dose_2",0.7441
2021-09-12,"K7M","dose_3",NA
2021-09-12,"K7N","dose_1",0.7487
2021-09-12,"K7N","dose_2",0.7001
2021-09-12,"K7N","dose_3",NA
2021-09-12,"K7P","dose_1",0.7744
2021-09-12,"K7P","dose_2",0.736
2021-09-12,"K7P","dose_3",NA
2021-09-12,"K7R","dose_1",0.7498
2021-09-12,"K7R","dose_2",0.6996
2021-09-12,"K7R","dose_3",NA
2021-09-12,"K7S","dose_1",0.7474
